id,review,sentiment,bio_tagged_review
1594,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল হোয়াইট বিউটি পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল হোয়াইট-B বিউটি-I পেয়েছি।
1595,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে।,2,এত কম দামে হোয়াইট-B বিউটি-I। খুব খুশি কিনতে পেরে।
1596,বাজারের চেয়ে কম মূল্যে অরিজিনাল হোয়াইট বিউটি পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল হোয়াইট-B বিউটি-I পেয়েছি।
1597,অসাধারণ হোয়াইট বিউটি। সবার ব্যবহার করা উচিত।,2,অসাধারণ হোয়াইট-B বিউটি-I। সবার ব্যবহার করা উচিত।
1598,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল হোয়াইট বিউটি পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল হোয়াইট-B বিউটি-I পেয়েছি।
1599,সেলার রেসপন্স ভালো। হোয়াইট বিউটি ব্যবহার করে রিভিউ দিবো।,1,সেলার রেসপন্স ভালো। হোয়াইট-B বিউটি-I ব্যবহার করে রিভিউ দিবো।
1600,"আমি দুইবার নিয়েছি, ভালো হোয়াইট বিউটি সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো হোয়াইট-B বিউটি-I সবাই পছন্দ করে নিতে পারেন।"
1601,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং মাস্ক টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং-B মাস্ক-I টা অনেক সুন্দর।
1602,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1603,অনেক ভালো একটি স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি স্লিপিং-B মাস্ক-I। ধন্যবাদ সেলারকে।
1604,অনেক ভালো ছিল স্লিপিং মাস্ক কমে দামে। আপনারা চাইলে নিতে পারেন।,2,অনেক ভালো ছিল স্লিপিং-B মাস্ক-I কমে দামে। আপনারা চাইলে নিতে পারেন।
1605,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং-B মাস্ক-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
1606,খুবই ভালো মানের স্লিপিং মাস্ক। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের স্লিপিং-B মাস্ক-I। একদম ন্যাচারাল মনে হয়।
1607,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং মাস্ক টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং-B মাস্ক-I টা অনেক সুন্দর।
1608,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1609,সব গুলোই ভালো ছিলো। শুধু স্লিপিং মাস্ক এর প্যাকেট এক জায়গায় ভাঙ্গা ছিল।,0,সব গুলোই ভালো ছিলো। শুধু স্লিপিং-B মাস্ক-I এর প্যাকেট এক জায়গায় ভাঙ্গা ছিল।
1610,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং-B মাস্ক-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
1611,ধন্যবাদ দারাজ কে। সঠিক স্লিপিং মাস্ক হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক স্লিপিং-B মাস্ক-I হাতে পেয়েছি।
1612,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং-B মাস্ক-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
1613,অনেক ভালো একটি স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি স্লিপিং-B মাস্ক-I। ধন্যবাদ সেলারকে।
1614,স্লিপিং মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,স্লিপিং-B মাস্ক-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1615,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1616,"আমি দুইবার নিয়েছি, ভালো স্লিপিং মাস্ক সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো স্লিপিং-B মাস্ক-I সবাই পছন্দ করে নিতে পারেন।"
1617,সীল টা খোলা ছিল। স্লিপিং মাস্ক আঠা আঠা ছিল। এমনটা আশা ছিল না।,0,সীল টা খোলা ছিল। স্লিপিং-B মাস্ক-I আঠা আঠা ছিল। এমনটা আশা ছিল না।
1618,"আমি দুইবার নিয়েছি, ভালো স্লিপিং মাস্ক সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো স্লিপিং-B মাস্ক-I সবাই পছন্দ করে নিতে পারেন।"
1619,"স্লিপিং মাস্ক এর অবস্থা খুবই খারাপ, রিটার্ন করবো।",0,"স্লিপিং-B মাস্ক-I এর অবস্থা খুবই খারাপ, রিটার্ন করবো।"
1620,দাম অনুযায়ী অনেক ভালো একটা স্লিপিং মাস্ক।,2,দাম অনুযায়ী অনেক ভালো একটা স্লিপিং-B মাস্ক-I।
1621,"স্লিপিং মাস্ক ঠিকঠাকই আছে, তবে খুব একটা এক্সট্রা অর্ডিনারি কিছু না।",1,"স্লিপিং-B মাস্ক-I ঠিকঠাকই আছে, তবে খুব একটা এক্সট্রা অর্ডিনারি কিছু না।"
1622,স্লিপিং মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,স্লিপিং-B মাস্ক-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1623,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1624,১০০% অথেন্টিক স্লিপিং মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক স্লিপিং-B মাস্ক-I। চোখ বন্ধ করে নিতে পারেন সবাই।
1625,অসাধারণ স্লিপিং মাস্ক। সবার ব্যবহার করা উচিত।,2,অসাধারণ স্লিপিং-B মাস্ক-I। সবার ব্যবহার করা উচিত।
1626,"স্লিপিং মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2,"স্লিপিং-B মাস্ক-I নিয়ে নতুন কি আর বলব, দারুন!"
1627,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। এরকম স্লিপিং মাস্ক আশা করিনি।,0,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। এরকম স্লিপিং-B মাস্ক-I আশা করিনি।
1628,"ছবির মতো সেম স্লিপিং মাস্ক পাইনি, তবে কাজ চলে যাবে।",1,"ছবির মতো সেম স্লিপিং-B মাস্ক-I পাইনি, তবে কাজ চলে যাবে।"
1629,"স্লিপিং মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2,"স্লিপিং-B মাস্ক-I নিয়ে নতুন কি আর বলব, দারুন!"
1630,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1631,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1632,অসাধারণ স্লিপিং মাস্ক। সবার ব্যবহার করা উচিত।,2,অসাধারণ স্লিপিং-B মাস্ক-I। সবার ব্যবহার করা উচিত।
1633,স্লিপিং মাস্ক এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1,স্লিপিং-B মাস্ক-I এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।
1634,অনেক ভালো একটি স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি স্লিপিং-B মাস্ক-I। ধন্যবাদ সেলারকে।
1635,"স্লিপিং মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2,"স্লিপিং-B মাস্ক-I নিয়ে নতুন কি আর বলব, দারুন!"
1636,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1637,ডেলিভারি অনেক লেট। স্লিপিং মাস্ক হাতে পেয়ে হতাশ হলাম।,0,ডেলিভারি অনেক লেট। স্লিপিং-B মাস্ক-I হাতে পেয়ে হতাশ হলাম।
1638,"সেলার প্রতারক, নকল স্লিপিং মাস্ক দিয়েছে।",0,"সেলার প্রতারক, নকল স্লিপিং-B মাস্ক-I দিয়েছে।"
1639,"সেলার প্রতারক, নকল স্লিপিং মাস্ক দিয়েছে।",0,"সেলার প্রতারক, নকল স্লিপিং-B মাস্ক-I দিয়েছে।"
1640,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1641,১০০% অথেন্টিক স্লিপিং মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক স্লিপিং-B মাস্ক-I। চোখ বন্ধ করে নিতে পারেন সবাই।
1642,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং-B মাস্ক-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
1643,স্লিপিং মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,স্লিপিং-B মাস্ক-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1644,অনেক ভালো স্লিপিং মাস্ক। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো স্লিপিং-B মাস্ক-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
1645,অনেক ভালো ছিল স্লিপিং মাস্ক কমে দামে। আপনারা চাইলে নিতে পারেন।,2,অনেক ভালো ছিল স্লিপিং-B মাস্ক-I কমে দামে। আপনারা চাইলে নিতে পারেন।
1646,"স্লিপিং মাস্ক এর অবস্থা খুবই খারাপ, রিটার্ন করবো।",0,"স্লিপিং-B মাস্ক-I এর অবস্থা খুবই খারাপ, রিটার্ন করবো।"
1647,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1648,১০০% অথেন্টিক স্লিপিং মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক স্লিপিং-B মাস্ক-I। চোখ বন্ধ করে নিতে পারেন সবাই।
1649,১০০% অথেন্টিক স্লিপিং মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক স্লিপিং-B মাস্ক-I। চোখ বন্ধ করে নিতে পারেন সবাই।
1650,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1651,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং মাস্ক টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং-B মাস্ক-I টা অনেক সুন্দর।
1652,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1653,"স্লিপিং মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2,"স্লিপিং-B মাস্ক-I নিয়ে নতুন কি আর বলব, দারুন!"
1654,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1655,"ছবির মতো সেম স্লিপিং মাস্ক পাইনি, তবে কাজ চলে যাবে।",1,"ছবির মতো সেম স্লিপিং-B মাস্ক-I পাইনি, তবে কাজ চলে যাবে।"
1656,খুবই ভালো মানের স্লিপিং মাস্ক। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের স্লিপিং-B মাস্ক-I। একদম ন্যাচারাল মনে হয়।
1657,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1658,"অসাধারণ! মিনি স্লিপিং মাস্ক, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি স্লিপিং-B মাস্ক-I, খুব ভালো প্রোডাক্ট।"
1659,ধন্যবাদ দারাজ কে। সঠিক স্লিপিং মাস্ক হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক স্লিপিং-B মাস্ক-I হাতে পেয়েছি।
1660,জাস্ট অসাধরন স্লিপিং মাস্ক। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন স্লিপিং-B মাস্ক-I। আমার খুবই পছন্দ হয়েছে।
1661,"একদমই ভালো না, এর থেকে বাজারের লোকাল স্লিপিং মাস্ক ভালো।",0,"একদমই ভালো না, এর থেকে বাজারের লোকাল স্লিপিং-B মাস্ক-I ভালো।"
1662,অনেক ভালো একটি স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি স্লিপিং-B মাস্ক-I। ধন্যবাদ সেলারকে।
1663,অনেক ভালো একটি স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি স্লিপিং-B মাস্ক-I। ধন্যবাদ সেলারকে।
1664,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং মাস্ক টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং-B মাস্ক-I টা অনেক সুন্দর।
1665,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1666,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং মাস্ক ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা স্লিপিং-B মাস্ক-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
1667,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1668,ভালোই মনে হচ্ছে স্লিপিং মাস্ক টা। উপকার পেলে আবার নেব।,1,ভালোই মনে হচ্ছে স্লিপিং-B মাস্ক-I টা। উপকার পেলে আবার নেব।
1669,"স্লিপিং মাস্ক নিয়ে নতুন কি আর বলব, দারুন!",2,"স্লিপিং-B মাস্ক-I নিয়ে নতুন কি আর বলব, দারুন!"
1670,"অসাধারণ! মিনি স্লিপিং মাস্ক, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি স্লিপিং-B মাস্ক-I, খুব ভালো প্রোডাক্ট।"
1671,স্লিপিং মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,স্লিপিং-B মাস্ক-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1672,"ডেলিভারি দ্রুত পেয়েছি, তবে স্লিপিং মাস্ক এর প্যাকেজিং আরো ভালো হতে পারতো।",1,"ডেলিভারি দ্রুত পেয়েছি, তবে স্লিপিং-B মাস্ক-I এর প্যাকেজিং আরো ভালো হতে পারতো।"
1673,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1674,"সব পন্য গুলো ভাল, কিন্তু স্লিপিং মাস্ক টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু স্লিপিং-B মাস্ক-I টার ডেট একেবারে শেষ প্রান্তে।"
1675,১০০% অথেন্টিক স্লিপিং মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক স্লিপিং-B মাস্ক-I। চোখ বন্ধ করে নিতে পারেন সবাই।
1676,ভালোই মনে হচ্ছে স্লিপিং মাস্ক টা। উপকার পেলে আবার নেব।,1,ভালোই মনে হচ্ছে স্লিপিং-B মাস্ক-I টা। উপকার পেলে আবার নেব।
1677,স্লিপিং মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,স্লিপিং-B মাস্ক-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1678,জাস্ট অসাধরন স্লিপিং মাস্ক। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন স্লিপিং-B মাস্ক-I। আমার খুবই পছন্দ হয়েছে।
1679,"অসাধারণ! মিনি স্লিপিং মাস্ক, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি স্লিপিং-B মাস্ক-I, খুব ভালো প্রোডাক্ট।"
1680,দাম অনুযায়ী অনেক ভালো একটা স্লিপিং মাস্ক।,2,দাম অনুযায়ী অনেক ভালো একটা স্লিপিং-B মাস্ক-I।
1681,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1682,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1683,অনেক ভালো স্লিপিং মাস্ক। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো স্লিপিং-B মাস্ক-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
1684,"অসাধারণ! মিনি স্লিপিং মাস্ক, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি স্লিপিং-B মাস্ক-I, খুব ভালো প্রোডাক্ট।"
1685,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং মাস্ক দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। স্লিপিং-B মাস্ক-I দ্রুত হাতে পেয়েছি।
1686,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং মাস্ক টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। স্লিপিং-B মাস্ক-I টা অনেক সুন্দর।
1687,"আমি দুইবার নিয়েছি, ভালো স্লিপিং মাস্ক সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো স্লিপিং-B মাস্ক-I সবাই পছন্দ করে নিতে পারেন।"
1688,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1689,১০০% অথেন্টিক স্লিপিং মাস্ক। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক স্লিপিং-B মাস্ক-I। চোখ বন্ধ করে নিতে পারেন সবাই।
1690,"অসাধারণ! মিনি স্লিপিং মাস্ক, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি স্লিপিং-B মাস্ক-I, খুব ভালো প্রোডাক্ট।"
1691,স্লিপিং মাস্ক সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,স্লিপিং-B মাস্ক-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1692,এত কম দামে স্লিপিং মাস্ক। খুব খুশি কিনতে পেরে।,2,এত কম দামে স্লিপিং-B মাস্ক-I। খুব খুশি কিনতে পেরে।
1693,"অসাধারণ! মিনি স্লিপিং মাস্ক, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি স্লিপিং-B মাস্ক-I, খুব ভালো প্রোডাক্ট।"
1694,অনেক ভালো একটি স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি স্লিপিং-B মাস্ক-I। ধন্যবাদ সেলারকে।
1695,খুবই ভালো মানের স্লিপিং মাস্ক। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের স্লিপিং-B মাস্ক-I। একদম ন্যাচারাল মনে হয়।
1696,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং মাস্ক পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল স্লিপিং-B মাস্ক-I পেয়েছি।
1697,"আমি দুইবার নিয়েছি, ভালো স্লিপিং মাস্ক সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো স্লিপিং-B মাস্ক-I সবাই পছন্দ করে নিতে পারেন।"
1698,"ছবির মতো সেম স্লিপিং মাস্ক পাইনি, তবে কাজ চলে যাবে।",1,"ছবির মতো সেম স্লিপিং-B মাস্ক-I পাইনি, তবে কাজ চলে যাবে।"
1699,ধন্যবাদ দারাজ কে। সঠিক স্লিপিং মাস্ক হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক স্লিপিং-B মাস্ক-I হাতে পেয়েছি।
1700,ছবির সাথে স্লিপিং মাস্ক এর হুবহু মিল আছে। খুব সুন্দর।,2,ছবির সাথে স্লিপিং-B মাস্ক-I এর হুবহু মিল আছে। খুব সুন্দর।
1701,খুবই ভালো মানের আলোভেরা জেল। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের আলোভেরা-B জেল-I। একদম ন্যাচারাল মনে হয়।
1702,বাজারের চেয়ে কম মূল্যে অরিজিনাল আলোভেরা জেল পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল আলোভেরা-B জেল-I পেয়েছি।
1703,"অসাধারণ! মিনি আলোভেরা জেল, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি আলোভেরা-B জেল-I, খুব ভালো প্রোডাক্ট।"
1704,"আমি দুইবার নিয়েছি, ভালো আলোভেরা জেল সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো আলোভেরা-B জেল-I সবাই পছন্দ করে নিতে পারেন।"
1705,সেলার রেসপন্স ভালো। আলোভেরা জেল ব্যবহার করে রিভিউ দিবো।,1,সেলার রেসপন্স ভালো। আলোভেরা-B জেল-I ব্যবহার করে রিভিউ দিবো।
1706,"আলোভেরা জেল এর অবস্থা খুবই খারাপ, রিটার্ন করবো।",0,"আলোভেরা-B জেল-I এর অবস্থা খুবই খারাপ, রিটার্ন করবো।"
1707,ধন্যবাদ দারাজ কে। সঠিক আলোভেরা জেল হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক আলোভেরা-B জেল-I হাতে পেয়েছি।
1708,আলোভেরা জেল পেলাম আজকে। সব মিলিয়ে এভারেজ প্রোডাক্ট।,1,আলোভেরা-B জেল-I পেলাম আজকে। সব মিলিয়ে এভারেজ প্রোডাক্ট।
1709,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল আলোভেরা জেল পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল আলোভেরা-B জেল-I পেয়েছি।
1710,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। আলোভেরা জেল টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। আলোভেরা-B জেল-I টা অনেক সুন্দর।
1711,প্রডাক্ট আশানুরূপ সাথে একটা আলোভেরা জেল ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা আলোভেরা-B জেল-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
1712,এত কম দামে আলোভেরা জেল। খুব খুশি কিনতে পেরে।,2,এত কম দামে আলোভেরা-B জেল-I। খুব খুশি কিনতে পেরে।
1713,ধন্যবাদ দারাজ কে। সঠিক আলোভেরা জেল হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক আলোভেরা-B জেল-I হাতে পেয়েছি।
1714,অসাধারণ আলোভেরা জেল। সবার ব্যবহার করা উচিত।,2,অসাধারণ আলোভেরা-B জেল-I। সবার ব্যবহার করা উচিত।
1715,খুব দ্রুত হাতে পেয়েছি। আলোভেরা জেল এর মান মোটামুটি বলা যায়।,1,খুব দ্রুত হাতে পেয়েছি। আলোভেরা-B জেল-I এর মান মোটামুটি বলা যায়।
1716,ছবির সাথে আলোভেরা জেল এর হুবহু মিল আছে। খুব সুন্দর।,2,ছবির সাথে আলোভেরা-B জেল-I এর হুবহু মিল আছে। খুব সুন্দর।
1717,আলোভেরা জেল সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,আলোভেরা-B জেল-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
1718,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। এরকম আলোভেরা জেল আশা করিনি।,0,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। এরকম আলোভেরা-B জেল-I আশা করিনি।
1719,জাস্ট অসাধরন আলোভেরা জেল। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন আলোভেরা-B জেল-I। আমার খুবই পছন্দ হয়েছে।
1720,জাস্ট অসাধরন আলোভেরা জেল। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন আলোভেরা-B জেল-I। আমার খুবই পছন্দ হয়েছে।
1721,বাজারের চেয়ে কম মূল্যে অরিজিনাল আলোভেরা জেল পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল আলোভেরা-B জেল-I পেয়েছি।
1722,"আলোভেরা জেল হাতে পেয়েছি, মেয়াদও আছে দেখলাম।",1,"আলোভেরা-B জেল-I হাতে পেয়েছি, মেয়াদও আছে দেখলাম।"
