id,review,sentiment,bio_tagged_review
1486,"লিপজেল টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য!!",2,"লিপজেল-B টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য!!"
1487,লিপজেল গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে 😊,2,লিপজেল-B গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে 😊-B
1488,"নিশ্চিন্তে নিতে পারেন সবাই, লিপজেল খুবই কাজের জিনিস। সবাই নিতে পারেন।",2,"নিশ্চিন্তে নিতে পারেন সবাই, লিপজেল-B খুবই কাজের জিনিস। সবাই নিতে পারেন।"
1489,লিপজেল সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে 😊,2,লিপজেল-B সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে 😊-B
1490,"১০০% অরিজিনাল লিপজেল, যেমনটা চেয়েছি তেমনটাই পেয়েছি 😊",2,"১০০% অরিজিনাল লিপজেল,-B যেমনটা চেয়েছি তেমনটাই পেয়েছি 😊-B"
1491,"ব্যবহার করে দেখছি, লিপজেল এর কার্যকারিতা সাধারণ মানের।",1,"ব্যবহার করে দেখছি, লিপজেল-B এর কার্যকারিতা সাধারণ মানের।"
1492,"প্যাকেজিং মোটামুটি ভালো ছিল, লিপজেল এর পারফরম্যান্স এভারেজ। সবাই নিতে পারেন।",1,"প্যাকেজিং মোটামুটি ভালো ছিল, লিপজেল-B এর পারফরম্যান্স এভারেজ। সবাই নিতে পারেন।"
1493,অসাধারণ লিপজেল। সবার ব্যবহার করা উচিত ❤️,2,অসাধারণ লিপজেল।-B সবার ব্যবহার করা উচিত ❤️-B
1494,"খুবই সন্তুষ্ট আমি, এই লিপজেল সত্যি অনেক ভালো 👍",2,"খুবই সন্তুষ্ট আমি, এই লিপজেল-B সত্যি অনেক ভালো 👍-B"
1495,"দাম অনুযায়ী লিপজেল মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না 👍",1,"দাম অনুযায়ী লিপজেল-B মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না 👍-B"
1496,খুবই অল্প দামে ভালোমানের লিপজেল পেয়ে অনেক ভালো লাগছে ❤️,2,খুবই অল্প দামে ভালোমানের লিপজেল-B পেয়ে অনেক ভালো লাগছে ❤️-B
1497,"নিশ্চিন্তে নিতে পারেন সবাই, লিপজেল খুবই কাজের জিনিস 😊",2,"নিশ্চিন্তে নিতে পারেন সবাই, লিপজেল-B খুবই কাজের জিনিস 😊-B"
1498,অনেক ভালো ছিল লিপজেল কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 👍,2,অনেক ভালো ছিল লিপজেল-B কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 👍-B
1499,লিপজেল এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে!!,2,লিপজেল-B এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে!!
1500,"অর্ডার দিয়েছিলাম লিপজেল, পেয়েছি ঠিকঠাক কিন্তু ডেলিভারি একটু লেট ছিল।",1,"অর্ডার দিয়েছিলাম লিপজেল,-B পেয়েছি ঠিকঠাক কিন্তু ডেলিভারি একটু লেট ছিল।"
1501,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট বিউটি খুবই কাজের জিনিস।",2,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট-B বিউটি-I খুবই কাজের জিনিস।"
1502,অসাধারণ হোয়াইট বিউটি। সবার ব্যবহার করা উচিত।,2,অসাধারণ হোয়াইট-B বিউটি।-I সবার ব্যবহার করা উচিত।
1503,হোয়াইট বিউটি টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে।,2,হোয়াইট-B বিউটি-I টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে।
1504,সাধারণ ব্যবহারের জন্য হোয়াইট বিউটি ঠিক আছে।,1,সাধারণ ব্যবহারের জন্য হোয়াইট-B বিউটি-I ঠিক আছে।
1505,প্রোডাক্ট আশানুরূপ সাথে একটা হোয়াইট বিউটি ভালো পেয়েছি ধন্যবাদ।,2,প্রোডাক্ট আশানুরূপ সাথে একটা হোয়াইট-B বিউটি-I ভালো পেয়েছি ধন্যবাদ।
1506,"টাকাটাই লস হলো, হোয়াইট বিউটি এর কোয়ালিটি একদমই থার্ড ক্লাস।",0,"টাকাটাই লস হলো, হোয়াইট-B বিউটি-I এর কোয়ালিটি একদমই থার্ড ক্লাস।"
1507,"সব পন্য গুলো ভাল, কিন্তু হোয়াইট বিউটি টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু হোয়াইট-B বিউটি-I টার ডেট একেবারে শেষ প্রান্তে।"
1508,"দাম হিসাবে হোয়াইট বিউটি ঠিক আছে, আহামরি কিছু না আবার খারাপও না।",1,"দাম হিসাবে হোয়াইট-B বিউটি-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না।"
1509,"প্যাকেজিং মোটামুটি ভালো ছিল, হোয়াইট বিউটি এর পারফরম্যান্স এভারেজ।",1,"প্যাকেজিং মোটামুটি ভালো ছিল, হোয়াইট-B বিউটি-I এর পারফরম্যান্স এভারেজ।"
1510,"খুবই চমৎকার হোয়াইট বিউটি, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে।",2,"খুবই চমৎকার হোয়াইট-B বিউটি,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে।"
1511,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট বিউটি খুবই কাজের জিনিস 😊",2,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট-B বিউটি-I খুবই কাজের জিনিস 😊"
1512,খুবই অল্প দামে ভালোমানের হোয়াইট বিউটি পেয়ে অনেক ভালো লাগছে।,2,খুবই অল্প দামে ভালোমানের হোয়াইট-B বিউটি-I পেয়ে অনেক ভালো লাগছে।
1513,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট বিউটি এর।,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট-B বিউটি-I এর।
1514,"অর্ডার দিয়েছিলাম হোয়াইট বিউটি, পেয়েছি ঠিকঠাক কিন্তু ডেলিভারি একটু লেট ছিল।",1,"অর্ডার দিয়েছিলাম হোয়াইট-B বিউটি,-I পেয়েছি ঠিকঠাক কিন্তু ডেলিভারি একটু লেট ছিল।"
1515,"১০০% অরিজিনাল হোয়াইট বিউটি, যেমনটা চেয়েছি তেমনটাই পেয়েছি।",2,"১০০% অরিজিনাল হোয়াইট-B বিউটি,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি।"
1516,হোয়াইট বিউটি এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে।,2,হোয়াইট-B বিউটি-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে।
1517,"হোয়াইট বিউটি অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো।",2,"হোয়াইট-B বিউটি-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো।"
1518,"হোয়াইট বিউটি অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো 😊",2,"হোয়াইট-B বিউটি-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো 😊"
1519,"টাকাটাই লস হলো, হোয়াইট বিউটি এর কোয়ালিটি একদমই থার্ড ক্লাস 👍",0,"টাকাটাই লস হলো, হোয়াইট-B বিউটি-I এর কোয়ালিটি একদমই থার্ড ক্লাস 👍"
1520,ডেলিভারি অনেক দেরিতে এসেছে এবং হোয়াইট বিউটি টাও ড্যামেজ ছিল।,0,ডেলিভারি অনেক দেরিতে এসেছে এবং হোয়াইট-B বিউটি-I টাও ড্যামেজ ছিল।
1521,"দাম হিসাবে হোয়াইট বিউটি ঠিক আছে, আহামরি কিছু না আবার খারাপও না। ধন্যবাদ।",1,"দাম হিসাবে হোয়াইট-B বিউটি-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না। ধন্যবাদ।"
1522,অনেক ভালো ছিল হোয়াইট বিউটি কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে।,2,অনেক ভালো ছিল হোয়াইট-B বিউটি-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে।
1523,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে।,2,এত কম দামে হোয়াইট-B বিউটি।-I খুব খুশি কিনতে পেরে।
1524,"দাম অনুযায়ী অনেক ভালো একটা হোয়াইট বিউটি, সবাই নিতে পারেন।",2,"দাম অনুযায়ী অনেক ভালো একটা হোয়াইট-B বিউটি,-I সবাই নিতে পারেন।"
1525,"১০০% অরিজিনাল হোয়াইট বিউটি, যেমনটা চেয়েছি তেমনটাই পেয়েছি 👍",2,"১০০% অরিজিনাল হোয়াইট-B বিউটি,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি 👍"
1526,"ব্যবহার করে দেখছি, হোয়াইট বিউটি এর কার্যকারিতা সাধারণ মানের।",1,"ব্যবহার করে দেখছি, হোয়াইট-B বিউটি-I এর কার্যকারিতা সাধারণ মানের।"
1527,হোয়াইট বিউটি এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে। সবাই নিতে পারেন।,2,হোয়াইট-B বিউটি-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে। সবাই নিতে পারেন।
1528,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট বিউটি টাও চমৎকার।,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট-B বিউটি-I টাও চমৎকার।
1529,ডেলিভারি অনেক দেরিতে এসেছে এবং হোয়াইট বিউটি টাও ড্যামেজ ছিল ❤️,0,ডেলিভারি অনেক দেরিতে এসেছে এবং হোয়াইট-B বিউটি-I টাও ড্যামেজ ছিল ❤️
1530,"খুবই চমৎকার হোয়াইট বিউটি, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে!!",2,"খুবই চমৎকার হোয়াইট-B বিউটি,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে!!"
1531,"খুবই চমৎকার হোয়াইট বিউটি, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে। ধন্যবাদ।",2,"খুবই চমৎকার হোয়াইট-B বিউটি,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে। ধন্যবাদ।"
1532,"ব্যবহার করে দেখছি, হোয়াইট বিউটি এর কার্যকারিতা সাধারণ মানের ❤️",1,"ব্যবহার করে দেখছি, হোয়াইট-B বিউটি-I এর কার্যকারিতা সাধারণ মানের ❤️"
1533,"খুবই চমৎকার হোয়াইট বিউটি, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে 👍",2,"খুবই চমৎকার হোয়াইট-B বিউটি,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে 👍"
1534,"হোয়াইট বিউটি টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না।",1,"হোয়াইট-B বিউটি-I টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না।"
1535,খুবই অল্প দামে ভালোমানের হোয়াইট বিউটি পেয়ে অনেক ভালো লাগছে ❤️,2,খুবই অল্প দামে ভালোমানের হোয়াইট-B বিউটি-I পেয়ে অনেক ভালো লাগছে ❤️
1536,হোয়াইট বিউটি সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে।,2,হোয়াইট-B বিউটি-I সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে।
1537,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট বিউটি এর!!,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট-B বিউটি-I এর!!
1538,"চলবে, তবে হোয়াইট বিউটি এর মান আরও একটু উন্নত হতে পারত।",1,"চলবে, তবে হোয়াইট-B বিউটি-I এর মান আরও একটু উন্নত হতে পারত।"
1539,খুবই অল্প দামে ভালোমানের হোয়াইট বিউটি পেয়ে অনেক ভালো লাগছে। ধন্যবাদ।,2,খুবই অল্প দামে ভালোমানের হোয়াইট-B বিউটি-I পেয়ে অনেক ভালো লাগছে। ধন্যবাদ।
1540,"দাম অনুযায়ী হোয়াইট বিউটি মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না।",1,"দাম অনুযায়ী হোয়াইট-B বিউটি-I মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না।"
1541,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট বিউটি একদম অক্ষত অবস্থায় পেয়েছি।",2,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট-B বিউটি-I একদম অক্ষত অবস্থায় পেয়েছি।"
1542,হোয়াইট বিউটি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে।,2,হোয়াইট-B বিউটি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে।
1543,অর্ডার করেছি একটা হোয়াইট বিউটি দিলেন অন্য ব্র্যান্ডের টা।,0,অর্ডার করেছি একটা হোয়াইট-B বিউটি-I দিলেন অন্য ব্র্যান্ডের টা।
1544,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট বিউটি এর ❤️,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট-B বিউটি-I এর ❤️
1545,"১০০% অরিজিনাল হোয়াইট বিউটি, যেমনটা চেয়েছি তেমনটাই পেয়েছি!!",2,"১০০% অরিজিনাল হোয়াইট-B বিউটি,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি!!"
1546,"হোয়াইট বিউটি টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য।",2,"হোয়াইট-B বিউটি-I টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য।"
1547,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট বিউটি টাও চমৎকার 👍,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট-B বিউটি-I টাও চমৎকার 👍
1548,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট বিউটি একদম অক্ষত অবস্থায় পেয়েছি। সবাই নিতে পারেন।",2,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট-B বিউটি-I একদম অক্ষত অবস্থায় পেয়েছি। সবাই নিতে পারেন।"
1549,খুবই অল্প দামে ভালোমানের হোয়াইট বিউটি পেয়ে অনেক ভালো লাগছে 👍,2,খুবই অল্প দামে ভালোমানের হোয়াইট-B বিউটি-I পেয়ে অনেক ভালো লাগছে 👍
1550,"খুবই সন্তুষ্ট আমি, এই হোয়াইট বিউটি সত্যি অনেক ভালো।",2,"খুবই সন্তুষ্ট আমি, এই হোয়াইট-B বিউটি-I সত্যি অনেক ভালো।"
1551,"খুবই সন্তুষ্ট আমি, এই হোয়াইট বিউটি সত্যি অনেক ভালো 👍",2,"খুবই সন্তুষ্ট আমি, এই হোয়াইট-B বিউটি-I সত্যি অনেক ভালো 👍"
1552,হোয়াইট বিউটি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে!!,2,হোয়াইট-B বিউটি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে!!
1553,খুবই ভালো মানের হোয়াইট বিউটি। একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,খুবই ভালো মানের হোয়াইট-B বিউটি।-I একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি।
1554,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে। সবাই নিতে পারেন।,2,এত কম দামে হোয়াইট-B বিউটি।-I খুব খুশি কিনতে পেরে। সবাই নিতে পারেন।
1555,"হোয়াইট বিউটি এর কার্যকারিতা জিরো, কোনো কাজের না এটা।",0,"হোয়াইট-B বিউটি-I এর কার্যকারিতা জিরো, কোনো কাজের না এটা।"
1556,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট বিউটি এর। সবাই নিতে পারেন।,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই হোয়াইট-B বিউটি-I এর। সবাই নিতে পারেন।
1557,"ব্যবহার করে দেখছি, হোয়াইট বিউটি এর কার্যকারিতা সাধারণ মানের 😊",1,"ব্যবহার করে দেখছি, হোয়াইট-B বিউটি-I এর কার্যকারিতা সাধারণ মানের 😊"
1558,হোয়াইট বিউটি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে। ধন্যবাদ।,2,হোয়াইট-B বিউটি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে। ধন্যবাদ।
1559,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট বিউটি একদম অক্ষত অবস্থায় পেয়েছি। ধন্যবাদ।",2,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট-B বিউটি-I একদম অক্ষত অবস্থায় পেয়েছি। ধন্যবাদ।"
1560,"খুবই চমৎকার হোয়াইট বিউটি, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে। সবাই নিতে পারেন।",2,"খুবই চমৎকার হোয়াইট-B বিউটি,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে। সবাই নিতে পারেন।"
1561,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট বিউটি টাও চমৎকার!!,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট-B বিউটি-I টাও চমৎকার!!
1562,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে 👍,2,এত কম দামে হোয়াইট-B বিউটি।-I খুব খুশি কিনতে পেরে 👍
1563,"খুবই সন্তুষ্ট আমি, এই হোয়াইট বিউটি সত্যি অনেক ভালো!!",2,"খুবই সন্তুষ্ট আমি, এই হোয়াইট-B বিউটি-I সত্যি অনেক ভালো!!"
1564,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে। ধন্যবাদ।,2,এত কম দামে হোয়াইট-B বিউটি।-I খুব খুশি কিনতে পেরে। ধন্যবাদ।
1565,"হোয়াইট বিউটি টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য!!",2,"হোয়াইট-B বিউটি-I টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য!!"
1566,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে!!,2,এত কম দামে হোয়াইট-B বিউটি।-I খুব খুশি কিনতে পেরে!!
1567,হোয়াইট বিউটি সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে!!,2,হোয়াইট-B বিউটি-I সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে!!
1568,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট বিউটি টাও চমৎকার 😊,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট-B বিউটি-I টাও চমৎকার 😊
1569,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট বিউটি টাও চমৎকার ❤️,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট-B বিউটি-I টাও চমৎকার ❤️
1570,খুবই অল্প দামে ভালোমানের হোয়াইট বিউটি পেয়ে অনেক ভালো লাগছে!!,2,খুবই অল্প দামে ভালোমানের হোয়াইট-B বিউটি-I পেয়ে অনেক ভালো লাগছে!!
1571,খুবই ভালো মানের হোয়াইট বিউটি। একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি!!,2,খুবই ভালো মানের হোয়াইট-B বিউটি।-I একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি!!
1572,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট বিউটি একদম অক্ষত অবস্থায় পেয়েছি ❤️",2,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট-B বিউটি-I একদম অক্ষত অবস্থায় পেয়েছি ❤️"
1573,"দাম অনুযায়ী অনেক ভালো একটা হোয়াইট বিউটি, সবাই নিতে পারেন। সবাই নিতে পারেন।",2,"দাম অনুযায়ী অনেক ভালো একটা হোয়াইট-B বিউটি,-I সবাই নিতে পারেন। সবাই নিতে পারেন।"
1574,"খুবই সন্তুষ্ট আমি, এই হোয়াইট বিউটি সত্যি অনেক ভালো 😊",2,"খুবই সন্তুষ্ট আমি, এই হোয়াইট-B বিউটি-I সত্যি অনেক ভালো 😊"
1575,এত কম দামে হোয়াইট বিউটি। খুব খুশি কিনতে পেরে 😊,2,এত কম দামে হোয়াইট-B বিউটি।-I খুব খুশি কিনতে পেরে 😊
1576,খুবই ভালো মানের হোয়াইট বিউটি। একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি ❤️,2,খুবই ভালো মানের হোয়াইট-B বিউটি।-I একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি ❤️
1577,অসাধারণ হোয়াইট বিউটি। সবার ব্যবহার করা উচিত 😊,2,অসাধারণ হোয়াইট-B বিউটি।-I সবার ব্যবহার করা উচিত 😊
1578,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট বিউটি খুবই কাজের জিনিস ❤️",2,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট-B বিউটি-I খুবই কাজের জিনিস ❤️"
1579,"প্যাকেজিং মোটামুটি ভালো ছিল, হোয়াইট বিউটি এর পারফরম্যান্স এভারেজ!!",1,"প্যাকেজিং মোটামুটি ভালো ছিল, হোয়াইট-B বিউটি-I এর পারফরম্যান্স এভারেজ!!"
1580,খুবই ভালো মানের হোয়াইট বিউটি। একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি। সবাই নিতে পারেন।,2,খুবই ভালো মানের হোয়াইট-B বিউটি।-I একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি। সবাই নিতে পারেন।
1581,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট বিউটি টাও চমৎকার। ধন্যবাদ।,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং হোয়াইট-B বিউটি-I টাও চমৎকার। ধন্যবাদ।
1582,"১০০% অরিজিনাল হোয়াইট বিউটি, যেমনটা চেয়েছি তেমনটাই পেয়েছি। সবাই নিতে পারেন।",2,"১০০% অরিজিনাল হোয়াইট-B বিউটি,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি। সবাই নিতে পারেন।"
1583,"দাম হিসাবে হোয়াইট বিউটি ঠিক আছে, আহামরি কিছু না আবার খারাপও না। সবাই নিতে পারেন।",1,"দাম হিসাবে হোয়াইট-B বিউটি-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না। সবাই নিতে পারেন।"
1584,হোয়াইট বিউটিটা এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1,হোয়াইট-B বিউটিটা-I এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।
1585,"দাম অনুযায়ী অনেক ভালো একটা হোয়াইট বিউটি, সবাই নিতে পারেন 👍",2,"দাম অনুযায়ী অনেক ভালো একটা হোয়াইট-B বিউটি,-I সবাই নিতে পারেন 👍"
1586,সাধারণ ব্যবহারের জন্য হোয়াইট বিউটি ঠিক আছে 👍,1,সাধারণ ব্যবহারের জন্য হোয়াইট-B বিউটি-I ঠিক আছে 👍
1587,"অর্ডার করার পর ভুল হোয়াইট বিউটি পাঠিয়েছে, রিটার্ন করব ভাবছি।",0,"অর্ডার করার পর ভুল হোয়াইট-B বিউটি-I পাঠিয়েছে, রিটার্ন করব ভাবছি।"
1588,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট বিউটি খুবই কাজের জিনিস!!",2,"নিশ্চিন্তে নিতে পারেন সবাই, হোয়াইট-B বিউটি-I খুবই কাজের জিনিস!!"
1589,প্রোডাক্ট আশানুরূপ সাথে একটা হোয়াইট বিউটি ভালো পেয়েছি ধন্যবাদ 😊,2,প্রোডাক্ট আশানুরূপ সাথে একটা হোয়াইট-B বিউটি-I ভালো পেয়েছি ধন্যবাদ 😊
1590,"খুবই সন্তুষ্ট আমি, এই হোয়াইট বিউটি সত্যি অনেক ভালো ❤️",2,"খুবই সন্তুষ্ট আমি, এই হোয়াইট-B বিউটি-I সত্যি অনেক ভালো ❤️"
1591,অসাধারণ হোয়াইট বিউটি। সবার ব্যবহার করা উচিত। সবাই নিতে পারেন।,2,অসাধারণ হোয়াইট-B বিউটি।-I সবার ব্যবহার করা উচিত। সবাই নিতে পারেন।
1592,"খুবই সন্তুষ্ট আমি, এই হোয়াইট বিউটি সত্যি অনেক ভালো। ধন্যবাদ।",2,"খুবই সন্তুষ্ট আমি, এই হোয়াইট-B বিউটি-I সত্যি অনেক ভালো। ধন্যবাদ।"
1593,হোয়াইট বিউটি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে 😊,2,হোয়াইট-B বিউটি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে 😊
1594,হোয়াইট বিউটি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে ❤️,2,হোয়াইট-B বিউটি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে ❤️
1595,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট বিউটি একদম অক্ষত অবস্থায় পেয়েছি 👍",2,"প্যাকেজিং অনেক সুন্দর ছিল, হোয়াইট-B বিউটি-I একদম অক্ষত অবস্থায় পেয়েছি 👍"
1596,"অর্ডার করার পর ভুল হোয়াইট বিউটি পাঠিয়েছে, রিটার্ন করব ভাবছি!!",0,"অর্ডার করার পর ভুল হোয়াইট-B বিউটি-I পাঠিয়েছে, রিটার্ন করব ভাবছি!!"
1597,অনেক ভালো ছিল হোয়াইট বিউটি কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 👍,2,অনেক ভালো ছিল হোয়াইট-B বিউটি-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 👍
