id,review,sentiment
1359,সেলার ভুল হেয়ার জেল পাঠিয়েছেন। বিরক্ত হলাম।,0
1360,"হেয়ার জেল কিনলাম, ব্যবহার করলে বুঝব কেমন।",1
1361,বেশ ভালোই ছিল হেয়ার জেল টা। আবার নেব।,2
1362,মানসম্পন্ন হেয়ার জেল। ধন্যবাদ সেলারকে।,2
1363,হেয়ার জেল এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1
1364,দামে সাশ্রয়ী এবং মানসম্পন্ন হেয়ার জেল।,2
1365,হেয়ার জেল এর গন্ধ ও মান দুটোই ভালো।,2
1366,জেনুইন প্রোডাক্ট। হেয়ার জেল দিয়ে অনেক সন্তুষ্ট।,2
1367,পরিবারের সবাই হেয়ার জেল টা পছন্দ করেছেন।,2
1368,হেয়ার জেল ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2
1369,বাজারের চেয়ে কম দামে পেলাম হেয়ার জেল। খুশি হলাম।,2
1370,হেয়ার জেল খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
1371,মেয়াদ আছে এবং প্যাকেজিং ভালো। হেয়ার জেল রিকমেন্ড করব।,2
1372,"অনেকদিন খুঁজছিলাম, শেষে ভালো হেয়ার জেল পেলাম।",2
1373,হেয়ার জেল এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1
1374,আসল জিনিসের সাথে হেয়ার জেল এর কিছুটা পার্থক্য আছে।,1
1375,হেয়ার জেল খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
1376,অনেক ভালো হেয়ার জেল। দামও কম পড়েছিল।,2
1377,পরিবারের সবাই হেয়ার জেল টা পছন্দ করেছেন।,2
1378,হেয়ার জেল একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
1379,এমন হেয়ার জেল আগেও দেখেছি। তেমন পার্থক্য নেই।,1
1380,হেয়ার জেল নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
1381,হেয়ার জেল খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
1382,"হেয়ার জেল নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1
1383,হেয়ার জেল ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
1384,আলহামদুলিল্লাহ ভালো হেয়ার জেল পেয়েছি।,2
1385,হেয়ার জেল টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0
1386,হেয়ার জেল এর গন্ধটা একটু অন্যরকম মনে হলো।,1
1387,মোটামুটি মানের হেয়ার জেল। না ভালো না খারাপ।,1
1388,হেয়ার জেল টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0
1389,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। হেয়ার জেল ভালো।,2
1390,ছবিতে যেমন দেখানো হয়েছিল হেয়ার জেল ঠিক তেমনই।,2
1391,হেয়ার জেল টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2
1392,"হেয়ার জেল হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
1393,"হেয়ার জেল হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
1394,অনেক ভালো প্রোডাক্ট। হেয়ার জেল নিয়ে খুশি।,2
1395,একটু সন্দেহ ছিল কিন্তু হেয়ার জেল দেখে মন ভালো হয়ে গেল।,2
1396,একটু সন্দেহ ছিল কিন্তু হেয়ার জেল দেখে মন ভালো হয়ে গেল।,2
1397,এত কম দামে এত ভালো হেয়ার জেল পাওয়া যায় ভাবিনি।,2
1398,একটু সন্দেহ ছিল কিন্তু হেয়ার জেল দেখে মন ভালো হয়ে গেল।,2
1399,হেয়ার জেল টা এক্সেলেন্ট। মানের সাথে দামের ব্যালেন্স আছে।,2
1400,হেয়ার জেল এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0
1401,এই প্রথম লিপজেল কিনলাম। দেখি কেমন কাজ করে।,1
1402,লিপজেল টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
1403,লিপজেল এর মান একদমই ভালো না। হতাশ হলাম।,0
1404,বাজে প্রোডাক্ট। লিপজেল কিনে পস্তালাম।,0
1405,মেয়াদ আছে এবং প্যাকেজিং ভালো। লিপজেল রিকমেন্ড করব।,2
1406,অনেক ভালো কাজ করছে লিপজেল। ধন্যবাদ।,2
1407,লিপজেল টা খুব ভালো। আবার অর্ডার করব।,2
1408,লিপজেল এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1
1409,লিপজেল ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
1410,লিপজেল এর গন্ধ ও মান দুটোই ভালো।,2
1411,লিপজেল এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
1412,লিপজেল টা খুব ভালো। আবার অর্ডার করব।,2
1413,অনেক ভালো কাজ করছে লিপজেল। ধন্যবাদ।,2
1414,বাজে প্রোডাক্ট। লিপজেল কিনে পস্তালাম।,0
1415,জেনুইন প্রোডাক্ট। লিপজেল দিয়ে অনেক সন্তুষ্ট।,2
1416,দাম বেশি কিন্তু লিপজেল এর মান খুবই কম।,0
1417,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। লিপজেল ভালো।,2
1418,ছবিতে যেমন দেখানো হয়েছিল লিপজেল ঠিক তেমনই।,2
1419,লিপজেল ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
1420,লিপজেল দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0
1421,"সেলারের সার্ভিস ভালো, লিপজেল টাও ভালো পেয়েছি।",2
1422,ছবিতে যেমন দেখিয়েছিল লিপজেল তেমন না।,0
1423,দামে সাশ্রয়ী এবং মানসম্পন্ন লিপজেল।,2
1424,লিপজেল এর মান একদমই ভালো না। হতাশ হলাম।,0
1425,বেশ ভালোই ছিল লিপজেল টা। আবার নেব।,2
1426,মোটামুটি মানের লিপজেল। না ভালো না খারাপ।,1
1427,লিপজেল এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0
1428,লিপজেল টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
1429,লিপজেল খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
1430,"সেলারের সার্ভিস ভালো, লিপজেল টাও ভালো পেয়েছি।",2
1431,লিপজেল এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0
1432,পরিবারের সবাই লিপজেল টা পছন্দ করেছেন।,2
1433,"লিপজেল দিয়েছে, তবে রিভিউ পরে দেব।",1
1434,আসল জিনিসের সাথে লিপজেল এর কিছুটা পার্থক্য আছে।,1
1435,অনেক ভালো লিপজেল। দামও কম পড়েছিল।,2
1436,সেলার ভালো মানের লিপজেল দিয়েছেন। ধন্যবাদ।,2
1437,লিপজেল এর রঙ একদম মিলছে না ছবির সাথে।,0
1438,এক্সপায়ারি ডেট প্রায় শেষ লিপজেল এর। মেনে নেওয়া কঠিন।,0
1439,অনেক ভালো প্রোডাক্ট। লিপজেল নিয়ে খুশি।,2
1440,লিপজেল টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
1441,দামে সাশ্রয়ী এবং মানসম্পন্ন লিপজেল।,2
1442,লিপজেল টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
1443,লিপজেল নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
1444,এত কম দামে এত ভালো লিপজেল পাওয়া যায় ভাবিনি।,2
1445,লিপজেল এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1
1446,সেলার ভালো মানের লিপজেল দিয়েছেন। ধন্যবাদ।,2
1447,লিপজেল একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
1448,লিপজেল খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
1449,দামের তুলনায় লিপজেল অনেক ভালো।,2
1450,এত কম দামে এত ভালো লিপজেল পাওয়া যায় ভাবিনি।,2
1451,ছবিতে যেমন দেখানো হয়েছিল লিপজেল ঠিক তেমনই।,2
1452,দামে সাশ্রয়ী এবং মানসম্পন্ন লিপজেল।,2
1453,লিপজেল নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
1454,লিপজেল পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2
1455,লিপজেল ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
1456,বাজারের চেয়ে কম দামে পেলাম লিপজেল। খুশি হলাম।,2
1457,মেয়াদ আছে এবং প্যাকেজিং ভালো। লিপজেল রিকমেন্ড করব।,2
1458,লিপজেল এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0
1459,মোটামুটি মানের লিপজেল। না ভালো না খারাপ।,1
1460,অরিজিনাল লিপজেল পেয়েছি। অনেক ধন্যবাদ।,2
1461,এক্সপায়ারি ডেট প্রায় শেষ লিপজেল এর। মেনে নেওয়া কঠিন।,0
1462,মেয়াদ আছে এবং প্যাকেজিং ভালো। লিপজেল রিকমেন্ড করব।,2
1463,লিপজেল টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
1464,এই প্রথম লিপজেল কিনলাম। দেখি কেমন কাজ করে।,1
1465,অরিজিনাল লিপজেল পেয়েছি। অনেক ধন্যবাদ।,2
1466,লিপজেল টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
1467,লিপজেল টা খুব ভালো। আবার অর্ডার করব।,2
1468,লিপজেল টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
1469,জেনুইন প্রোডাক্ট। লিপজেল দিয়ে অনেক সন্তুষ্ট।,2
1470,এই প্রথম লিপজেল কিনলাম। দেখি কেমন কাজ করে।,1
1471,"মাশাআল্লাহ, অনেক সুন্দর লিপজেল। ধন্যবাদ সেলারকে।",2
1472,আলহামদুলিল্লাহ ভালো লিপজেল পেয়েছি।,2
1473,লিপজেল ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2
1474,লিপজেল একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
1475,লিপজেল নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
1476,অনেক ভালো প্রোডাক্ট। লিপজেল নিয়ে খুশি।,2
1477,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে লিপজেল এর বদলে অন্যটা।",0
1478,জেনুইন প্রোডাক্ট। লিপজেল দিয়ে অনেক সন্তুষ্ট।,2
1479,অনেক ভালো লিপজেল। দামও কম পড়েছিল।,2
1480,আলহামদুলিল্লাহ ভালো লিপজেল পেয়েছি।,2
1481,লিপজেল টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
1482,লিপজেল এর রঙ একদম মিলছে না ছবির সাথে।,0
1483,"অনেকদিন খুঁজছিলাম, শেষে ভালো লিপজেল পেলাম।",2
1484,"লিপজেল দিয়েছে, তবে রিভিউ পরে দেব।",1
1485,লিপজেল টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2
1486,লিপজেল ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1
1487,আসল জিনিসের সাথে লিপজেল এর কিছুটা পার্থক্য আছে।,1
1488,লিপজেল ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1
1489,এত কম দামে এত ভালো লিপজেল পাওয়া যায় ভাবিনি।,2
1490,লিপজেল পণ্যটি ছবির মতোই এসেছে।,1
1491,মানসম্পন্ন লিপজেল। ধন্যবাদ সেলারকে।,2
1492,"প্রথমবার কিনলাম লিপজেল, খুব উপকৃত হলাম।",2
1493,লিপজেল পণ্যটি ছবির মতোই এসেছে।,1
1494,লিপজেল পেয়েছি। এখনো ব্যবহার করিনি।,1
1495,জেনুইন প্রোডাক্ট। লিপজেল দিয়ে অনেক সন্তুষ্ট।,2
1496,পণ্যের মান নিয়ে নিশ্চিত নই। লিপজেল নতুন কিনলাম।,1
1497,দেখতে ঠিকঠাক লিপজেল। ব্যবহার করলে বোঝা যাবে।,1
1498,দ্রুত ডেলিভারি এবং লিপজেল একদম ভালো।,2
1499,অনেক ভালো কাজ করছে লিপজেল। ধন্যবাদ।,2
1500,লিপজেল টা এক্সেলেন্ট। মানের সাথে দামের ব্যালেন্স আছে।,2
1501,এই প্রথম হোয়াইট বিউটি কিনলাম। দেখি কেমন কাজ করে।,1
1502,বইটি পেয়েছি মানে হোয়াইট বিউটি পেয়েছি। বাকিটা পরে বলব।,1
1503,"মাশাআল্লাহ, অনেক সুন্দর হোয়াইট বিউটি। ধন্যবাদ সেলারকে।",2
1504,"প্রথমবার কিনলাম হোয়াইট বিউটি, খুব উপকৃত হলাম।",2
1505,হোয়াইট বিউটি খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
1506,মানসম্পন্ন হোয়াইট বিউটি। ধন্যবাদ সেলারকে।,2
1507,হোয়াইট বিউটি একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
1508,হোয়াইট বিউটি এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0
1509,হোয়াইট বিউটি টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
1510,হোয়াইট বিউটি টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
1511,অরিজিনাল হোয়াইট বিউটি পেয়েছি। অনেক ধন্যবাদ।,2
1512,হোয়াইট বিউটি টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
1513,দাম বেশি কিন্তু হোয়াইট বিউটি এর মান খুবই কম।,0
1514,"হোয়াইট বিউটি কিনলাম, ব্যবহার করলে বুঝব কেমন।",1
1515,হোয়াইট বিউটি ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
1516,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। হোয়াইট বিউটি ভালো।,2
1517,সেলার সময়মতো হোয়াইট বিউটি পাঠিয়েছেন।,1
1518,জেনুইন প্রোডাক্ট। হোয়াইট বিউটি দিয়ে অনেক সন্তুষ্ট।,2
1519,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। হোয়াইট বিউটি ভালো।,2
1520,হোয়াইট বিউটি এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
1521,দামে সাশ্রয়ী এবং মানসম্পন্ন হোয়াইট বিউটি।,2
1522,হোয়াইট বিউটি খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
1523,"হোয়াইট বিউটি কিনলাম, ব্যবহার করলে বুঝব কেমন।",1
1524,হোয়াইট বিউটি টা খুব ভালো। আবার অর্ডার করব।,2
1525,হোয়াইট বিউটি খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
1526,দ্রুত ডেলিভারি এবং হোয়াইট বিউটি একদম ভালো।,2
1527,হোয়াইট বিউটি এর গন্ধ ও মান দুটোই ভালো।,2
1528,হোয়াইট বিউটি এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
1529,অনেক ভালো প্রোডাক্ট। হোয়াইট বিউটি নিয়ে খুশি।,2
1530,হোয়াইট বিউটি ব্যবহার করে কোনো উপকার পাইনি। হতাশ।,0
1531,সঠিক পণ্য হাতে পেয়েছি। হোয়াইট বিউটি নিয়ে সন্তুষ্ট।,2
1532,ছবিতে যেমন দেখানো হয়েছিল হোয়াইট বিউটি ঠিক তেমনই।,2
1533,হোয়াইট বিউটি দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0
1534,হোয়াইট বিউটি এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1
1535,বইটি পেয়েছি মানে হোয়াইট বিউটি পেয়েছি। বাকিটা পরে বলব।,1
1536,সীল খোলা ছিল। হোয়াইট বিউটি ভালো মনে হয়নি।,0
1537,এক্সপায়ারি ডেট প্রায় শেষ হোয়াইট বিউটি এর। মেনে নেওয়া কঠিন।,0
1538,আলহামদুলিল্লাহ ভালো হোয়াইট বিউটি পেয়েছি।,2
1539,খুব একটা ভালো না আবার খারাপও না। হোয়াইট বিউটি মাঝারি মানের।,1
1540,সঠিক পণ্য হাতে পেয়েছি। হোয়াইট বিউটি নিয়ে সন্তুষ্ট।,2
1541,বাজারের চেয়ে কম দামে পেলাম হোয়াইট বিউটি। খুশি হলাম।,2
1542,বাজে প্রোডাক্ট। হোয়াইট বিউটি কিনে পস্তালাম।,0
1543,এত কম দামে এত ভালো হোয়াইট বিউটি পাওয়া যায় ভাবিনি।,2
1544,মানসম্পন্ন হোয়াইট বিউটি। ধন্যবাদ সেলারকে।,2
1545,দ্রুত ডেলিভারি এবং হোয়াইট বিউটি একদম ভালো।,2
1546,খুব একটা ভালো না আবার খারাপও না। হোয়াইট বিউটি মাঝারি মানের।,1
1547,হোয়াইট বিউটি এর গন্ধ ও মান দুটোই ভালো।,2
1548,আলহামদুলিল্লাহ ভালো হোয়াইট বিউটি পেয়েছি।,2
1549,আসল জিনিসের সাথে হোয়াইট বিউটি এর কিছুটা পার্থক্য আছে।,1
1550,সঠিক পণ্য হাতে পেয়েছি। হোয়াইট বিউটি নিয়ে সন্তুষ্ট।,2
1551,"অনেকদিন খুঁজছিলাম, শেষে ভালো হোয়াইট বিউটি পেলাম।",2
1552,"অনেকদিন খুঁজছিলাম, শেষে ভালো হোয়াইট বিউটি পেলাম।",2
1553,ছবিতে যেমন দেখানো হয়েছিল হোয়াইট বিউটি ঠিক তেমনই।,2
1554,মেয়াদ আছে এবং প্যাকেজিং ভালো। হোয়াইট বিউটি রিকমেন্ড করব।,2
1555,"হোয়াইট বিউটি দিয়েছে, তবে রিভিউ পরে দেব।",1
1556,হোয়াইট বিউটি এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2
1557,বইটি পেয়েছি মানে হোয়াইট বিউটি পেয়েছি। বাকিটা পরে বলব।,1
1558,মোটামুটি মানের হোয়াইট বিউটি। না ভালো না খারাপ।,1
1559,হোয়াইট বিউটি খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
1560,ছবিতে যেমন দেখানো হয়েছিল হোয়াইট বিউটি ঠিক তেমনই।,2
1561,আলহামদুলিল্লাহ ভালো হোয়াইট বিউটি পেয়েছি।,2
1562,হোয়াইট বিউটি পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2
1563,হোয়াইট বিউটি একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
1564,হোয়াইট বিউটি দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0
1565,অরিজিনাল হোয়াইট বিউটি পেয়েছি। অনেক ধন্যবাদ।,2
1566,হোয়াইট বিউটি ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
1567,এমন হোয়াইট বিউটি আগেও দেখেছি। তেমন পার্থক্য নেই।,1
1568,সীল খোলা ছিল। হোয়াইট বিউটি ভালো মনে হয়নি।,0
1569,"অনেকদিন খুঁজছিলাম, শেষে ভালো হোয়াইট বিউটি পেলাম।",2
1570,অনেক ভালো প্রোডাক্ট। হোয়াইট বিউটি নিয়ে খুশি।,2
1571,এমন হোয়াইট বিউটি আগেও দেখেছি। তেমন পার্থক্য নেই।,1
1572,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। হোয়াইট বিউটি ভালো।,2
1573,বাজে প্রোডাক্ট। হোয়াইট বিউটি কিনে পস্তালাম।,0
1574,হোয়াইট বিউটি ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
1575,এত কম দামে এত ভালো হোয়াইট বিউটি পাওয়া যায় ভাবিনি।,2
1576,হোয়াইট বিউটি ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
1577,মানসম্পন্ন হোয়াইট বিউটি। ধন্যবাদ সেলারকে।,2
1578,একটু সন্দেহ ছিল কিন্তু হোয়াইট বিউটি দেখে মন ভালো হয়ে গেল।,2
1579,একটু সন্দেহ ছিল কিন্তু হোয়াইট বিউটি দেখে মন ভালো হয়ে গেল।,2
1580,"হোয়াইট বিউটি দিয়েছে, তবে রিভিউ পরে দেব।",1
1581,সীল খোলা ছিল। হোয়াইট বিউটি ভালো মনে হয়নি।,0
1582,অনেক ভালো প্রোডাক্ট। হোয়াইট বিউটি নিয়ে খুশি।,2
1583,হোয়াইট বিউটি এর রঙ একদম মিলছে না ছবির সাথে।,0
1584,"মাশাআল্লাহ, অনেক সুন্দর হোয়াইট বিউটি। ধন্যবাদ সেলারকে।",2
1585,আলহামদুলিল্লাহ ভালো হোয়াইট বিউটি পেয়েছি।,2
1586,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। হোয়াইট বিউটি ভালো।,2
1587,একটু সন্দেহ ছিল কিন্তু হোয়াইট বিউটি দেখে মন ভালো হয়ে গেল।,2
1588,ছবিতে যেমন দেখানো হয়েছিল হোয়াইট বিউটি ঠিক তেমনই।,2
1589,হোয়াইট বিউটি নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
1590,সেলার ভুল হোয়াইট বিউটি পাঠিয়েছেন। বিরক্ত হলাম।,0
1591,হোয়াইট বিউটি টা খুব ভালো। আবার অর্ডার করব।,2
1592,হোয়াইট বিউটি খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
1593,হোয়াইট বিউটি টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2
1594,হোয়াইট বিউটি টা খুব ভালো। আবার অর্ডার করব।,2
1595,এমন হোয়াইট বিউটি আগেও দেখেছি। তেমন পার্থক্য নেই।,1
1596,"অনেকদিন খুঁজছিলাম, শেষে ভালো হোয়াইট বিউটি পেলাম।",2
1597,একটু সন্দেহ ছিল কিন্তু হোয়াইট বিউটি দেখে মন ভালো হয়ে গেল।,2
1598,হোয়াইট বিউটি এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1
1599,হোয়াইট বিউটি ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2
1600,এত কম দামে এত ভালো হোয়াইট বিউটি পাওয়া যায় ভাবিনি।,2
1601,স্লিপিং মাস্ক পণ্যটি ছবির মতোই এসেছে।,1
1602,স্লিপিং মাস্ক খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2
1603,বেশ ভালোই ছিল স্লিপিং মাস্ক টা। আবার নেব।,2
1604,বাজারের চেয়ে কম দামে পেলাম স্লিপিং মাস্ক। খুশি হলাম।,2
1605,ছবিতে যেমন দেখানো হয়েছিল স্লিপিং মাস্ক ঠিক তেমনই।,2
1606,সেলার ভালো মানের স্লিপিং মাস্ক দিয়েছেন। ধন্যবাদ।,2
1607,মেয়াদ আছে এবং প্যাকেজিং ভালো। স্লিপিং মাস্ক রিকমেন্ড করব।,2
1608,স্লিপিং মাস্ক ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1
1609,পরিবারের সবাই স্লিপিং মাস্ক টা পছন্দ করেছেন।,2
1610,"অনেকদিন খুঁজছিলাম, শেষে ভালো স্লিপিং মাস্ক পেলাম।",2
1611,এত কম দামে এত ভালো স্লিপিং মাস্ক পাওয়া যায় ভাবিনি।,2
1612,অরিজিনাল স্লিপিং মাস্ক পেয়েছি। অনেক ধন্যবাদ।,2
1613,স্লিপিং মাস্ক এর মান একদমই ভালো না। হতাশ হলাম।,0
1614,পরিবারের সবাই স্লিপিং মাস্ক টা পছন্দ করেছেন।,2
1615,সেলার সময়মতো স্লিপিং মাস্ক পাঠিয়েছেন।,1
1616,স্লিপিং মাস্ক ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
1617,বাজারের চেয়ে কম দামে পেলাম স্লিপিং মাস্ক। খুশি হলাম।,2
1618,অরিজিনাল স্লিপিং মাস্ক পেয়েছি। অনেক ধন্যবাদ।,2
1619,দ্রুত ডেলিভারি এবং স্লিপিং মাস্ক একদম ভালো।,2
1620,স্লিপিং মাস্ক টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2
1621,স্লিপিং মাস্ক এর গন্ধ ও মান দুটোই ভালো।,2
1622,আলহামদুলিল্লাহ ভালো স্লিপিং মাস্ক পেয়েছি।,2
1623,মেয়াদ আছে এবং প্যাকেজিং ভালো। স্লিপিং মাস্ক রিকমেন্ড করব।,2
1624,এত কম দামে এত ভালো স্লিপিং মাস্ক পাওয়া যায় ভাবিনি।,2
1625,স্লিপিং মাস্ক টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
1626,"অনেকদিন খুঁজছিলাম, শেষে ভালো স্লিপিং মাস্ক পেলাম।",2
1627,সীল খোলা ছিল। স্লিপিং মাস্ক ভালো মনে হয়নি।,0
1628,"মাশাআল্লাহ, অনেক সুন্দর স্লিপিং মাস্ক। ধন্যবাদ সেলারকে।",2
1629,স্লিপিং মাস্ক এর মান একদমই ভালো না। হতাশ হলাম।,0
1630,স্লিপিং মাস্ক একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
1631,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে স্লিপিং মাস্ক এর বদলে অন্যটা।",0
1632,স্লিপিং মাস্ক টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
1633,"স্লিপিং মাস্ক হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
1634,স্লিপিং মাস্ক নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
1635,স্লিপিং মাস্ক এর গন্ধটা একটু অন্যরকম মনে হলো।,1
1636,দেখতে ঠিকঠাক স্লিপিং মাস্ক। ব্যবহার করলে বোঝা যাবে।,1
1637,"সেলারের সার্ভিস ভালো, স্লিপিং মাস্ক টাও ভালো পেয়েছি।",2
1638,স্লিপিং মাস্ক ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
1639,ছবিতে যেমন দেখানো হয়েছিল স্লিপিং মাস্ক ঠিক তেমনই।,2
1640,স্লিপিং মাস্ক নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
1641,স্লিপিং মাস্ক টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2
1642,অরিজিনাল স্লিপিং মাস্ক পেয়েছি। অনেক ধন্যবাদ।,2
1643,অনেক ভালো কাজ করছে স্লিপিং মাস্ক। ধন্যবাদ।,2
1644,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে স্লিপিং মাস্ক এর বদলে অন্যটা।",0
1645,বাজে প্রোডাক্ট। স্লিপিং মাস্ক কিনে পস্তালাম।,0
1646,আসল জিনিসের সাথে স্লিপিং মাস্ক এর কিছুটা পার্থক্য আছে।,1
1647,জেনুইন প্রোডাক্ট। স্লিপিং মাস্ক দিয়ে অনেক সন্তুষ্ট।,2
1648,স্লিপিং মাস্ক টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
1649,দেখতে ঠিকঠাক স্লিপিং মাস্ক। ব্যবহার করলে বোঝা যাবে।,1
1650,পরিবারের সবাই স্লিপিং মাস্ক টা পছন্দ করেছেন।,2
1651,জেনুইন প্রোডাক্ট। স্লিপিং মাস্ক দিয়ে অনেক সন্তুষ্ট।,2
1652,সঠিক পণ্য হাতে পেয়েছি। স্লিপিং মাস্ক নিয়ে সন্তুষ্ট।,2
1653,স্লিপিং মাস্ক থেকে খারাপ গন্ধ আসছে। মানসম্পন্ন না।,0
1654,আলহামদুলিল্লাহ ভালো স্লিপিং মাস্ক পেয়েছি।,2
1655,পরিবারের সবাই স্লিপিং মাস্ক টা পছন্দ করেছেন।,2
1656,স্লিপিং মাস্ক নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
1657,এক্সপায়ারি ডেট প্রায় শেষ স্লিপিং মাস্ক এর। মেনে নেওয়া কঠিন।,0
1658,স্লিপিং মাস্ক এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0
