id,review,sentiment
1786,আলোভেরা জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1787,আলোভেরা জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1788,আলোভেরা জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1789,আলোভেরা জেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1790,আলোভেরা জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1791,আলোভেরা জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1792,আলোভেরা জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1793,আলোভেরা জেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1794,আলোভেরা জেল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1795,আলোভেরা জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1796,আলোভেরা জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1797,আলোভেরা জেল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1798,আলোভেরা জেল টি খুবই বাজে। একদম ভালো না।,0
1799,আলোভেরা জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1800,আলোভেরা জেল অনেক চমৎকার একটা প্রোডাক্ট।,2
1801,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1802,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1803,কটন প্যাডটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1804,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1805,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1806,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1807,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1808,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1809,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1810,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1811,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1812,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1813,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1814,কটন প্যাডটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1815,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1816,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1817,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1818,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1819,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1820,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1821,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1822,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1823,কটন প্যাডটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1824,কটন প্যাড টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1825,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1826,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1827,কটন প্যাড টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1828,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1829,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1830,কটন প্যাডটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1831,কটন প্যাডটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1832,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1833,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1834,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1835,কটন প্যাড টি খুবই বাজে। একদম ভালো না।,0
1836,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1837,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1838,কটন প্যাড টি খুবই বাজে। একদম ভালো না।,0
1839,কটন প্যাড টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1840,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1841,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1842,কটন প্যাড টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1843,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1844,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1845,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1846,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1847,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1848,কটন প্যাড টি খুবই বাজে। একদম ভালো না।,0
1849,কটন প্যাডটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1850,কটন প্যাডটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1851,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1852,কটন প্যাড টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1853,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1854,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1855,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1856,কটন প্যাড টি খুবই বাজে। একদম ভালো না।,0
1857,কটন প্যাড টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1858,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1859,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1860,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1861,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1862,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1863,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1864,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1865,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1866,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1867,কটন প্যাডটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1868,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1869,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1870,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1871,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1872,কটন প্যাড টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1873,কটন প্যাড টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1874,কটন প্যাড টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1875,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1876,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1877,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1878,কটন প্যাডটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1879,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1880,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1881,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1882,কটন প্যাড টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1883,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1884,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1885,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1886,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1887,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1888,কটন প্যাডটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1889,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1890,কটন প্যাড টি অনেক ভালো! আমি খুবই খুশি।,2
1891,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1892,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1893,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1894,কটন প্যাড ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1895,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1896,কটন প্যাড অনেক চমৎকার একটা প্রোডাক্ট।,2
1897,কটন প্যাড এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1898,কটন প্যাড টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1899,"কটন প্যাড ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1900,কটন প্যাড টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1901,সার্জিক্যাল মাস্ক টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1902,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1903,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1904,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1905,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1906,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1907,সার্জিক্যাল মাস্ক এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1908,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1909,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1910,সার্জিক্যাল মাস্ক টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1911,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1912,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1913,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1914,সার্জিক্যাল মাস্ক টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1915,সার্জিক্যাল মাস্ক টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1916,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1917,সার্জিক্যাল মাস্ক টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1918,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1919,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1920,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1921,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1922,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1923,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1924,সার্জিক্যাল মাস্ক টি খুবই বাজে। একদম ভালো না।,0
1925,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1926,সার্জিক্যাল মাস্ক টি অনেক ভালো! আমি খুবই খুশি।,2
1927,সার্জিক্যাল মাস্ক টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1928,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1929,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1930,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1931,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1932,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1933,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1934,সার্জিক্যাল মাস্ক টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1935,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1936,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1937,সার্জিক্যাল মাস্ক টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1938,সার্জিক্যাল মাস্ক এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1939,সার্জিক্যাল মাস্ক টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1940,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1941,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1942,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1943,সার্জিক্যাল মাস্কটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1944,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1945,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1946,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1947,সার্জিক্যাল মাস্কটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1948,সার্জিক্যাল মাস্ক টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1949,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1950,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1951,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1952,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1953,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1954,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1955,"সার্জিক্যাল মাস্ক ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
1956,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1957,সার্জিক্যাল মাস্ক টি অনেক ভালো! আমি খুবই খুশি।,2
1958,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1959,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1960,সার্জিক্যাল মাস্ক এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1961,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1962,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1963,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1964,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1965,সার্জিক্যাল মাস্ক টি হাতে পেয়েছি। মোটামুটি ভালো।,1
1966,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1967,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1968,সার্জিক্যাল মাস্ক টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
1969,সার্জিক্যাল মাস্ক টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1970,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1971,সার্জিক্যাল মাস্ক টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1972,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1973,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1974,সার্জিক্যাল মাস্ক এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1975,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1976,সার্জিক্যাল মাস্ক এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1977,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1978,সার্জিক্যাল মাস্কটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
1979,সার্জিক্যাল মাস্ক টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
1980,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1981,সার্জিক্যাল মাস্ক এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
1982,সার্জিক্যাল মাস্ক টি অনেক ভালো! আমি খুবই খুশি।,2
1983,সার্জিক্যাল মাস্ক টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
1984,সার্জিক্যাল মাস্ক টি অনেক ভালো! আমি খুবই খুশি।,2
1985,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1986,সার্জিক্যাল মাস্ক টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
1987,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1988,সার্জিক্যাল মাস্ক টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
1989,সার্জিক্যাল মাস্ক ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
1990,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1991,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1992,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1993,সার্জিক্যাল মাস্ক টি খুবই বাজে। একদম ভালো না।,0
1994,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1995,সার্জিক্যাল মাস্কটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
1996,সার্জিক্যাল মাস্ক অনেক চমৎকার একটা প্রোডাক্ট।,2
1997,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
1998,সার্জিক্যাল মাস্ক টি খুবই বাজে। একদম ভালো না।,0
1999,সার্জিক্যাল মাস্ক টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2000,সার্জিক্যাল মাস্ক টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2001,টুথপেস্টটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
2002,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2003,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2004,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2005,টুথপেস্ট টি হাতে পেয়েছি। মোটামুটি ভালো।,1
2006,টুথপেস্টটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
2007,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2008,টুথপেস্ট টি খুবই বাজে। একদম ভালো না।,0
2009,টুথপেস্ট টি অনেক ভালো! আমি খুবই খুশি।,2
2010,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2011,টুথপেস্ট টি অনেক ভালো! আমি খুবই খুশি।,2
2012,টুথপেস্ট ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
2013,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2014,টুথপেস্ট টি হাতে পেয়েছি। মোটামুটি ভালো।,1
2015,টুথপেস্ট টি হাতে পেয়েছি। মোটামুটি ভালো।,1
2016,টুথপেস্টটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0
2017,টুথপেস্ট টি খুবই বাজে। একদম ভালো না।,0
2018,টুথপেস্টটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
2019,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2020,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2021,টুথপেস্ট টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
2022,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2023,টুথপেস্ট টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0
2024,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2025,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2026,টুথপেস্ট এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
2027,টুথপেস্ট অনেক চমৎকার একটা প্রোডাক্ট।,2
2028,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2029,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2030,টুথপেস্ট টি অনেক ভালো! আমি খুবই খুশি।,2
2031,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2032,টুথপেস্ট টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
2033,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2034,টুথপেস্ট ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
2035,টুথপেস্টটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0
2036,টুথপেস্ট টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
2037,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2038,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2039,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2040,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2041,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2042,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2043,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2044,টুথপেস্ট এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
2045,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2046,টুথপেস্ট ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2
2047,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2048,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2049,টুথপেস্ট এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2
2050,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2051,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2052,টুথপেস্ট টি হাতে পেয়েছি। মোটামুটি ভালো।,1
2053,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2054,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2055,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2056,টুথপেস্ট টি অনেক ভালো! আমি খুবই খুশি।,2
2057,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2058,টুথপেস্ট অনেক চমৎকার একটা প্রোডাক্ট।,2
2059,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2060,টুথপেস্ট টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
2061,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2062,টুথপেস্ট অনেক চমৎকার একটা প্রোডাক্ট।,2
2063,টুথপেস্ট টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1
2064,টুথপেস্ট টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0
2065,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2066,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2067,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2068,টুথপেস্ট টি খুব কাজের। দাম অনুযায়ী দারুণ।,2
2069,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2070,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2071,টুথপেস্ট টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1
2072,টুথপেস্ট টি সম্পর্কে নতুন করে বলার কিছু নেই।,1
2073,"টুথপেস্ট ব্যবহার করছি, এখনো কোনো মতামত নেই।",1
2074,টুথপেস্ট টি হাতে পেয়েছি। মোটামুটি ভালো।,1
